CreditoID,FechaCorte,SalCapVigente,SalCapAtrasado,SalCapVencido,SalCapVenNoExi,SalIntOrdinario,SalIntAtrasado,SalIntVencido,SalIntProvision,SalIntNoConta,SalMoratorios,SalComFaltaPago,SalOtrasComisi,SalIVAInteres,SalIVAMoratorios,SalIVAComFalPago,SalIVAComisi,PasoCapAtraDia,PasoCapVenDia,PasoCapVNEDia,PasoIntAtraDia,PasoIntVenDia,CapRegularizado,IntOrdDevengado,IntMorDevengado,ComisiDevengado,PagoCapVigDia,PagoCapAtrDia,PagoCapVenDia,PagoCapVenNexDia,PagoIntOrdDia,PagoIntVenDia,PagoIntAtrDia,PagoIntCalNoCon,PagoComisiDia,PagoMoratorios,PagoIvaDia,IntCondonadoDia,MorCondonadoDia,DiasAtraso,NoCuotasAtraso,MaximoDiasAtraso,LineaCreditoID,ClienteID,MonedaID,FechaInicio,FechaVencimiento,FechaExigible,FechaLiquida,ProductoCreditoID,EstatusCredito,SaldoPromedio,MontoCredito,FrecuenciaCap,PeriodicidadCap,FrecuenciaInt,PeriodicidadInt,NumAmortizacion,FechTraspasVenc,FechAutoriza,ClasifRegID,Calificacion,PorcReserva,EmpresaID,Usuario,FechaActual,DireccionIP,ProgramaID,Sucursal,NumTransaccion
100016249,2015-01-19,26611.78,0.00,0.00,0.00,0.00,0.00,0.00,194.41,0.00,0.00,0.00,0.00,327.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,434,1,2014-11-27,2015-10-29,1900-01-01,1900-01-01,1100,V,26965.85,30000.00,S,7,S,7,48,1900-01-01,2014-11-24,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016257,2015-01-19,14742.80,0.00,0.00,0.00,0.00,0.00,0.00,150.79,0.00,0.00,0.00,0.00,203.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,1,0,622,1,2014-11-25,2015-05-12,1900-01-01,1900-01-01,1300,V,15167.90,20000.00,S,7,S,7,24,1900-01-01,2014-11-24,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016265,2015-01-19,0.00,0.00,1340.22,7780.88,0.00,0.00,0.00,0.00,706.74,105.78,129.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27,1,26,0,500,1,2014-11-24,2015-05-24,1900-01-01,1900-01-01,1300,B,9121.10,9121.10,M,30,M,30,6,1900-01-01,2014-11-24,41120,B3,15.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016273,2015-01-19,0.00,0.00,0.00,27015.16,0.00,0.00,0.00,0.00,552.49,0.00,0.00,0.00,281.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,2,0,651,1,2014-11-24,2016-04-11,1900-01-01,1900-01-01,1300,B,27118.76,28584.05,C,14,C,14,36,1900-01-01,2014-11-24,41120,B1,4.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016281,2015-01-19,25775.49,1856.44,0.00,0.00,0.00,1098.75,0.00,527.25,0.00,113.43,258.62,0.00,95.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.66,5.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28,2,27,0,171,1,2014-11-25,2015-10-27,1900-01-01,1900-01-01,1100,V,27631.93,28528.00,C,14,C,14,24,1900-01-01,2014-11-24,41120,B3,15.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016290,2015-01-19,38478.20,0.00,0.00,0.00,0.00,0.00,0.00,550.24,0.00,0.00,0.00,0.00,341.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,2,0,183,1,2014-11-26,2015-05-13,1900-01-01,1900-01-01,1100,V,39234.74,50000.00,C,14,C,14,12,1900-01-01,2014-11-25,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016303,2015-01-19,3563.64,0.00,0.00,0.00,0.00,0.00,0.00,31.24,0.00,0.00,0.00,0.00,52.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,5,0,1016,1,2014-11-26,2015-04-15,1900-01-01,1900-01-01,1100,V,3738.84,5265.00,S,7,S,7,20,1900-01-01,2014-11-25,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016311,2015-01-19,77492.69,3309.84,0.00,0.00,0.00,602.10,0.00,466.03,0.00,39.81,129.31,0.00,756.85,6.01,20.69,0.00,3309.84,0.00,0.00,602.10,0.00,0.00,93.21,39.81,129.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,1,5,0,33,1,2014-11-27,2015-06-11,1900-01-01,1900-01-01,1100,V,82070.34,100000.00,S,7,S,7,28,1900-01-01,2014-11-26,41120,B1,4.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016320,2015-01-19,21291.38,0.00,0.00,0.00,0.00,0.00,0.00,126.57,0.00,0.00,0.00,0.00,218.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,557,1,2014-11-27,2015-09-03,1900-01-01,1900-01-01,1300,V,21676.78,25000.00,S,7,S,7,40,1900-01-01,2014-11-26,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016338,2015-01-19,26649.16,0.00,0.00,0.00,0.00,0.00,0.00,712.42,0.00,0.00,0.00,0.00,167.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1017,1,2014-11-27,2015-05-27,1900-01-01,1900-01-01,1300,V,26649.16,31400.00,M,30,M,30,6,1900-01-01,2014-11-26,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016346,2015-01-19,3854.90,0.00,0.00,0.00,0.00,0.00,0.00,55.64,0.00,0.00,0.00,0.00,37.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1018,1,2014-11-27,2015-05-14,1900-01-01,1900-01-01,1100,V,3942.76,5000.00,C,14,C,14,12,1900-01-01,2014-11-26,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016354,2015-01-19,5855.30,0.00,0.00,0.00,0.00,0.00,0.00,42.78,0.00,0.00,0.00,0.00,94.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1019,1,2014-11-27,2015-03-19,1900-01-01,1900-01-01,1100,V,6288.43,10000.00,S,7,S,7,16,1900-01-01,2014-11-26,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016371,2015-01-19,10482.79,0.00,0.00,0.00,0.00,0.00,0.00,76.58,0.00,0.00,0.00,0.00,124.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1020,1,2014-11-27,2016-05-31,1900-01-01,1900-01-01,1300,V,10573.73,11000.00,Q,15,Q,15,36,1900-01-01,2014-11-26,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016389,2015-01-19,36743.09,0.00,0.00,0.00,0.00,0.00,0.00,570.74,0.00,0.00,0.00,0.00,338.63,7.30,41.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,11,0,322,1,2014-11-27,2015-12-24,1900-01-01,1900-01-01,1300,V,37351.22,40000.00,C,14,C,14,28,1900-01-01,2014-11-26,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016397,2015-01-19,12486.38,0.00,0.00,0.00,0.00,0.00,0.00,437.86,0.00,0.00,0.00,0.00,93.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,564,1,2014-11-27,2015-11-27,1900-01-01,1900-01-01,1100,V,12486.38,13322.00,M,30,M,30,12,1900-01-01,2014-11-26,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016401,2015-01-19,28122.40,0.00,0.00,0.00,0.00,0.00,0.00,986.16,0.00,0.00,0.00,0.00,210.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,766,1,2014-11-27,2015-11-27,1900-01-01,1900-01-01,1100,V,28122.40,30000.00,M,30,M,30,12,1900-01-01,2014-11-26,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016419,2015-01-19,27621.40,0.00,0.00,0.00,0.00,0.00,0.00,968.59,0.00,0.00,0.00,0.00,210.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,746,1,2014-11-27,2015-09-27,1900-01-01,1900-01-01,1100,V,27621.40,30000.00,M,30,M,30,10,1900-01-01,2014-11-26,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016427,2015-01-19,28063.90,0.00,0.00,0.00,0.00,0.00,0.00,881.21,0.00,0.00,0.00,0.00,188.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,703,1,2014-11-27,2015-11-27,1900-01-01,1900-01-01,1100,V,28063.90,30000.00,M,30,M,30,12,1900-01-01,2014-11-26,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016435,2015-01-19,32798.78,0.00,0.00,0.00,0.00,0.00,0.00,1150.14,0.00,0.00,0.00,0.00,238.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,327,1,2014-11-27,2016-05-27,1900-01-01,1900-01-01,1100,V,32798.78,34000.00,M,30,M,30,18,1900-01-01,2014-11-26,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016443,2015-01-19,5733.92,1266.08,0.00,0.00,0.00,306.83,0.00,201.07,0.00,81.40,129.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.38,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,1,21,0,1022,1,2014-11-27,2015-04-27,1900-01-01,1900-01-01,1100,V,7000.00,7000.00,M,30,M,30,5,1900-01-01,2014-11-26,41120,B3,15.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016451,2015-01-19,8953.46,0.00,0.00,0.00,0.00,0.00,0.00,313.97,0.00,0.00,0.00,0.00,70.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1023,1,2014-11-27,2015-07-27,1900-01-01,1900-01-01,1300,V,8953.46,10000.00,M,30,M,30,8,1900-01-01,2014-11-26,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016460,2015-01-19,9660.74,0.00,0.00,0.00,0.00,0.00,0.00,169.38,0.00,0.00,0.00,0.00,103.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1024,1,2014-11-27,2015-09-03,1900-01-01,1900-01-01,1300,V,9763.92,11000.00,C,14,C,14,20,1900-01-01,2014-11-26,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016478,2015-01-19,31919.75,0.00,0.00,0.00,0.00,0.00,0.00,329.07,0.00,0.00,0.00,0.00,214.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,476,1,2014-11-28,2015-12-25,1900-01-01,1900-01-01,1300,V,32188.73,35000.00,C,14,C,14,28,1900-01-01,2014-11-27,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016486,2015-01-19,26865.40,0.00,0.00,0.00,0.00,0.00,0.00,902.83,0.00,0.00,0.00,0.00,210.40,11.72,20.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,8,0,577,1,2014-11-28,2015-07-28,1900-01-01,1900-01-01,1100,V,27370.98,30000.00,M,30,M,30,8,1900-01-01,2014-11-27,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016494,2015-01-19,11636.20,0.00,0.00,0.00,0.00,0.00,0.00,187.02,0.00,0.00,0.00,0.00,136.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,4,0,275,1,2014-11-28,2015-05-15,1900-01-01,1900-01-01,1300,V,12043.43,15000.00,C,14,C,14,12,1900-01-01,2014-11-27,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016508,2015-01-19,20621.62,0.00,0.00,0.00,0.00,0.00,0.00,693.00,0.00,0.00,0.00,0.00,154.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,531,1,2014-11-28,2015-11-28,1900-01-01,1900-01-01,1100,V,20621.62,22000.00,M,30,M,30,12,1900-01-01,2014-11-27,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016516,2015-01-19,21517.54,0.00,0.00,0.00,0.00,0.00,0.00,244.58,0.00,0.00,0.00,0.00,188.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,3,0,328,1,2014-11-28,2015-04-17,1900-01-01,1900-01-01,1100,V,22259.39,30000.00,C,14,C,14,10,1900-01-01,2014-11-27,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016524,2015-01-19,23617.58,0.00,0.00,0.00,0.00,0.00,0.00,308.87,0.00,0.00,0.00,0.00,201.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,4,0,659,1,2014-11-28,2015-11-27,1900-01-01,1900-01-01,1300,V,23904.78,26000.00,C,14,C,14,26,1900-01-01,2014-11-27,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016532,2015-01-19,14059.70,0.00,0.00,0.00,0.00,0.00,0.00,472.48,0.00,0.00,0.00,0.00,105.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1025,1,2014-11-28,2015-11-28,1900-01-01,1900-01-01,1300,V,14059.70,15000.00,M,30,M,30,12,1900-01-01,2014-11-27,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016541,2015-01-19,5399.33,0.00,0.00,0.00,0.00,0.00,0.00,71.44,0.00,0.00,0.00,0.00,52.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,3,0,1026,1,2014-11-28,2015-05-15,1900-01-01,1900-01-01,1100,V,5592.33,7000.00,C,14,C,14,12,1900-01-01,2014-11-27,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016559,2015-01-19,14059.70,0.00,0.00,0.00,0.00,0.00,0.00,472.48,0.00,0.00,0.00,0.00,105.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,1,0,587,1,2014-11-28,2015-11-28,1900-01-01,1900-01-01,1100,V,14059.70,15000.00,M,30,M,30,12,1900-01-01,2014-11-27,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016567,2015-01-19,13809.70,0.00,0.00,0.00,0.00,0.00,0.00,464.08,0.00,0.00,0.00,0.00,105.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,523,1,2014-11-28,2015-09-28,1900-01-01,1900-01-01,1100,V,13809.70,15000.00,M,30,M,30,10,1900-01-01,2014-11-27,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016575,2015-01-19,7755.44,0.00,0.00,0.00,0.00,0.00,0.00,124.65,0.00,0.00,0.00,0.00,90.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1027,1,2014-11-28,2015-05-15,1900-01-01,1900-01-01,1300,V,7953.07,10000.00,C,14,C,14,12,1900-01-01,2014-11-27,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016583,2015-01-19,3627.04,0.00,0.00,0.00,0.00,0.00,0.00,26.50,0.00,0.00,0.00,0.00,47.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1028,1,2014-12-01,2015-04-30,1900-01-01,1900-01-01,1300,V,3838.79,5000.00,Q,15,Q,15,10,1900-01-01,2014-11-27,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016591,2015-01-19,36529.35,0.00,0.00,0.00,0.00,0.00,0.00,587.11,0.00,0.00,0.00,0.00,381.57,1.59,20.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,3,0,310,1,2014-11-28,2015-11-27,1900-01-01,1900-01-01,1300,V,36834.93,40000.00,C,14,C,14,26,1900-01-01,2014-11-27,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016605,2015-01-19,45178.65,0.00,0.00,0.00,0.00,0.00,0.00,726.12,0.00,0.00,0.00,0.00,475.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,127,1,2014-11-28,2015-10-30,1900-01-01,1900-01-01,1100,V,45603.15,50000.00,C,14,C,14,24,1900-01-01,2014-11-27,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016613,2015-01-19,3689.34,0.00,0.00,0.00,0.00,0.00,0.00,21.56,0.00,0.00,0.00,0.00,50.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1029,1,2014-11-28,2015-05-15,1900-01-01,1900-01-01,1100,V,3838.74,5000.00,S,7,S,7,24,1900-01-01,2014-11-27,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016621,2015-01-19,13232.68,0.00,0.00,0.00,0.00,0.00,0.00,212.68,0.00,0.00,0.00,0.00,134.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,664,1,2014-11-28,2016-04-15,1900-01-01,1900-01-01,1300,V,13300.24,14000.00,C,14,C,14,36,1900-01-01,2014-11-28,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016648,2015-01-19,18679.12,0.00,0.00,0.00,0.00,0.00,0.00,390.39,0.00,0.00,0.00,0.00,109.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1031,1,2014-12-01,2015-12-01,1900-01-01,1900-01-01,1100,V,18721.73,20000.00,M,30,M,30,12,1900-01-01,2014-11-28,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016656,2015-01-19,5430.65,0.00,0.00,0.00,0.00,0.00,0.00,63.48,0.00,0.00,0.00,0.00,63.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,2,0,1032,1,2014-12-01,2015-05-18,1900-01-01,1900-01-01,1300,V,5620.64,7000.00,C,14,C,14,12,1900-01-01,2014-11-28,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016664,2015-01-19,3619.69,0.00,0.00,0.00,0.00,0.00,0.00,42.31,0.00,0.00,0.00,0.00,44.65,1.51,10.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,7,0,1033,1,2014-12-01,2015-04-20,1900-01-01,1900-01-01,1100,V,3846.15,5000.00,C,14,C,14,10,1900-01-01,2014-11-28,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016672,2015-01-19,47146.76,0.00,0.00,0.00,0.00,0.00,0.00,61.03,0.00,0.00,0.00,0.00,612.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,1,0,216,1,2014-12-01,2015-04-20,1900-01-01,1900-01-01,1100,V,50710.67,70000.00,S,7,S,7,20,1900-01-01,2014-12-01,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016681,2015-01-19,17950.84,0.00,0.00,0.00,0.00,0.00,0.00,107.95,0.00,0.00,0.00,0.00,159.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,772,1,2014-12-03,2015-11-30,1900-01-01,1900-01-01,1100,V,18257.09,20000.00,Q,15,Q,15,24,1900-01-01,2014-12-01,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100016702,2015-01-19,4272.71,0.00,0.00,0.00,0.00,0.00,0.00,112.37,0.00,0.00,0.00,0.00,36.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1035,1,2014-12-02,2015-06-02,1900-01-01,1900-01-01,1100,V,4296.17,5000.00,M,30,M,30,6,1900-01-01,2014-12-02,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
